Image,PSNR,SSIM,MSE,MAE,Inference_Time_sec,FPS
frame_001230.jpg,17.421838562336106,0.8631232,0.018105734338232822,0.13117443,8.631488607992651,0.11585487109071921
frame_001059.jpg,16.844248795427173,0.90767723,0.020681170757688175,0.13824022,8.53248058000463,0.11719921195524799
frame_000027.jpg,15.305078716783134,0.64931774,0.029477600473549574,0.15536562,8.585570456983987,0.11647449694930213
frame_003193.jpg,16.174286486782233,0.6359957,0.024130779506112917,0.116505645,8.42997448000824,0.11862432114966763
frame_000409.jpg,18.508686360070573,0.6664648,0.014097151400242697,0.09831566,8.539262664009584,0.11710612957424278
frame_001623.jpg,15.762065208567675,0.6676367,0.026533435125878798,0.13550894,8.592317198985256,0.1163830404350178
frame_003576.jpg,15.163787673133804,0.64342916,0.03045237945224147,0.124451585,8.229810749005992,0.12150947700963614
frame_003343.jpg,16.803483281002098,0.6547348,0.02087621072090152,0.104282565,8.542378176993225,0.11706341949285877
frame_003245.jpg,15.824931300196871,0.62485313,0.026152118170992524,0.12900196,8.451348864997271,0.11832430727616436
frame_002748.jpg,16.410250142180075,0.62073916,0.022854671626968866,0.13407148,8.480428250011755,0.11791857327471804
frame_000004.jpg,16.735480840646503,0.66828316,0.021205665959410615,0.095684275,8.477360891003627,0.11796123968972741
frame_001249.jpg,17.534325838996793,0.8893307,0.017642796146524038,0.12670918,8.553319630009355,0.11691367132960823
frame_003449.jpg,15.21588915061326,0.6195474,0.030089230754619646,0.15497343,8.517054096999345,0.11741148859818928
frame_002166.jpg,16.867549859291003,0.63203615,0.020570507862774826,0.12181397,8.511657294002362,0.11748593316893036
frame_001576.jpg,16.690776933701542,0.7201062,0.021425072817170328,0.12588613,8.347402988991234,0.119797738448572
frame_000730.jpg,14.727927289235385,0.66031337,0.03366722109792599,0.16425504,8.460948421998182,0.11819005980464714
frame_002830.jpg,16.835767252533607,0.6346859,0.02072159946154573,0.12781169,8.531268337013898,0.11721586527309004
frame_002599.jpg,16.631152802245005,0.6476441,0.021721245281108036,0.11820218,8.408523210993735,0.11892694768238835
frame_003084.jpg,15.221669196820304,0.62201875,0.030049211489102418,0.124195784,8.456325392995495,0.11825467369412197
frame_001578.jpg,17.046004365202727,0.7095024,0.01974238257096847,0.11869066,8.43721352602006,0.11852254265179332
frame_002245.jpg,14.131390465904929,0.6197753,0.038624329505064205,0.18058476,8.350660689000506,0.11975100381185412
